HFA ID,Address,Building Units,Owner Name,HUD LIHTC ID,BBL / Parcel ID,BIN (NYC DOB),Census Tract (2020),Assembly District,State Senate District,Congressional District,latitude,longitude,Property name,Total Project Units,Number of buildings in project,Management name,Contact address,Contact phone,Contact email,County,New Construction / Rehab,Placed-in-Service date,Floodplain 100-yr / 500-yr flag,School district name,School district SDL code,x,y
1948,"31 Myrtlewood Drive, Henrietta, 14467",4,Stonewood Village LLC,NY-09-90209,,NA,36055013203,138,56,25,43.05295217,-77.6083034,Stonewood Village - 1362,188,33,,,,,Monroe,Preservation / Rehab,1/31/2010,Not in floodplain,RUSH-HENRIETTA CSD,261701,287579.04328718694,4769997.035633871
1948,"100 Myrtlewood Drive, Henrietta, 14467",32,Stonewood Village LLC,NY-09-90210,,NA,36055013203,138,56,25,43.05299894,-77.61360325,Stonewood Village - 1362,188,33,,,,,Monroe,Preservation / Rehab,11/14/2010,Not in floodplain,RUSH-HENRIETTA CSD,261701,287147.56318140414,4770015.667208856
1948,"200 Myrtlewood Drive, Henrietta, 14467",32,Stonewood Village LLC,NY-09-90211,,NA,36055013203,138,56,25,43.05260619,-77.61368205,Stonewood Village - 1362,188,33,,,,,Monroe,Preservation / Rehab,1/27/2011,Not in floodplain,RUSH-HENRIETTA CSD,261701,287139.78610372794,4769972.249437196
1949,"91 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90069,,NA,36059406702,18,6,4,40.710743,-73.630504,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615680.4297778802,4507549.420228809
1949,"93 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90070,,NA,36059406702,18,6,4,40.710812,-73.630527,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615678.3674929056,4507557.049534429
1949,"95 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90071,,NA,36059406702,18,6,4,40.710869,-73.63056,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615675.4812664392,4507563.333565034
1949,"97 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90072,,NA,36059406702,18,6,4,40.711024,-73.630617,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615670.398106962,4507580.4648397695
1949,"99 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90073,,NA,36059406702,18,6,4,40.711096,-73.630641,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615668.246175626,4507588.425857215
1949,"101 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90074,,NA,36059406702,18,6,4,40.711161,-73.630678,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615665.0082376268,4507595.59269324
1949,"105 Terrace Ave, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90075,,NA,36059406702,18,6,4,40.711284,-73.630718,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615661.4165112324,4507609.194084673
1949,"107 Terrace Ave, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90076,,NA,36059406702,18,6,4,40.711341,-73.630736,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615659.7973826109,4507615.4978757575
1949,"109 Terrace Ave, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90077,,NA,36059406702,18,6,4,40.711419,-73.63078,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615655.945668569,4507624.098610188
1949,"115 Terrace Ave, Hempstead, 11550",24,Nuveen Real Estate,NY-09-90078,,NA,36059406702,18,6,4,40.711716,-73.630952,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615640.9027356231,4507656.841703454
1949,"119 Terrace Ave, Hempstead, 11550",24,Nuveen Real Estate,NY-09-90079,,NA,36059406702,18,6,4,40.711959,-73.631034,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615633.5556819363,4507683.708851377
1949,"125 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90080,,NA,36059406702,18,6,4,40.712146,-73.631081,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615629.2620196714,4507704.405599425
1949,"127 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90081,,NA,36059406702,18,6,4,40.712187,-73.631098,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615627.7550891706,4507708.934574507
1949,"129 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90082,,NA,36059406702,18,6,4,40.712248,-73.631135,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615624.5241582115,4507715.65739272
1949,"131 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90083,,NA,36059406702,18,6,4,40.712284,-73.631149,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615623.2792930003,4507719.635274802
1949,"133 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90084,,NA,36059406702,18,6,4,40.712352,-73.631171,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615621.3033053494,4507727.154903885
1949,"135 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90085,,NA,36059406702,18,6,4,40.712391,-73.631185,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615620.0532530218,4507731.465812663
1949,"137 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90086,,NA,36059406702,18,6,4,40.712455,-73.631219,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615617.0705563945,4507738.525609751
1949,"139 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90087,,NA,36059406702,18,6,4,40.712494,-73.631242,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615615.0602820863,4507742.82467097
1949,"141 Terrace Ave, Hempstead, 11550",6,Nuveen Real Estate,NY-09-90088,,NA,36059406702,18,6,4,40.712796,-73.631313,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615608.5404830814,4507776.2558396775
1949,"145 Terrace Ave, Hempstead, 11550",43,Nuveen Real Estate,NY-09-90089,,NA,36059406702,18,6,4,40.712554,-73.631284,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615611.4087585951,4507749.429903626
1949,"10 Bedell Street, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90090,,NA,36059406702,18,6,4,40.711132,-73.631647,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615583.2057569433,4507591.097717381
1949,"11 Bedell Street, Hempstead, 11550",8,Nuveen Real Estate,NY-09-90091,,NA,36059406702,18,6,4,40.711415,-73.631757,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615573.4244985628,4507622.368417349
1949,"12 Bedell Street, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90092,,NA,36059406702,18,6,4,40.711148,-73.63158,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615588.8376589287,4507592.962035381
1949,"14 Bedell Street, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90093,,NA,36059406702,18,6,4,40.71117,-73.631482,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615597.0777882503,4507595.533212553
1949,"16 Bedell Street, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90094,,NA,36059406702,18,6,4,40.711192,-73.631414,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615602.7837759962,4507598.064909737
1949,"18 Bedell Street, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90095,,NA,36059406702,18,6,4,40.711212,-73.63132,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615610.6894704669,4507600.408819685
1949,"20 Bedell Street, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90096,,NA,36059406702,18,6,4,40.711234,-73.631246,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615616.9022770369,4507602.948426252
1949,"22 Bedell Street, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90097,,NA,36059406702,18,6,4,40.711255,-73.631151,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615624.8907032924,4507605.404676712
1949,"23 Bedell Street, Hempstead, 11550",8,Nuveen Real Estate,NY-09-90098,,NA,36059406702,18,6,4,40.711552,-73.631208,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615619.5620123948,4507638.299220501
1949,"24 Bedell Street, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90099,,NA,36059406702,18,6,4,40.711274,-73.631078,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,4/30/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615631.0242208239,4507607.609952649
1949,"26 Bedell Street, Hempstead, 11550",4,Nuveen Real Estate,NY-09-90100,,NA,36059406702,18,6,4,40.711295,-73.63098,"Bedell Terrace Apartments, LP",245,32,,,,,Nassau,Preservation / Rehab,1/31/2010,Not in floodplain,HEMPSTEAD UFSD,280201,615639.2660510981,4507610.0701686675
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90016,,NA,36067010200,127,50,22,43.228647,-76.132086,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408068.04473945044,4786828.261104104
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90017,,NA,36067010200,127,50,22,43.228647,-76.132086,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408068.04473945044,4786828.261104104
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90018,,NA,36067010200,127,50,22,43.228647,-76.132086,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408068.04473945044,4786828.261104104
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90019,,NA,36067010200,127,50,22,43.228647,-76.132086,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408068.04473945044,4786828.261104104
1951,"9457 Chalkstone Course, Brewerton, 13029",10,"Baldwin Bayshore, LLC",NY-12-90020,,NA,36067010200,127,50,22,43.228741,-76.131944,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408079.71733133524,4786838.5441296045
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90027,,NA,36067010200,127,50,22,43.228303,-76.131907,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408082.0637219083,4786789.861759875
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90024,,NA,36067010200,127,50,22,43.228478,-76.131922,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408081.1086179523,4786809.312716129
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90025,,NA,36067010200,127,50,22,43.228478,-76.131922,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408081.1086179523,4786809.312716129
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90026,,NA,36067010200,127,50,22,43.228478,-76.131922,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408081.1086179523,4786809.312716129
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90028,,NA,36067010200,127,50,22,43.228303,-76.131907,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408082.0637219083,4786789.861759875
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90029,,NA,36067010200,127,50,22,43.228303,-76.131907,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408082.0637219083,4786789.861759875
1951,"9457 Chalkstone Course, Brewerton, 13029",24,"Baldwin Bayshore, LLC",NY-12-90030,,NA,36067010200,127,50,22,43.22904,-76.132122,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408065.71203864424,4786871.944947864
1951,"9457 Chalkstone Course, Brewerton, 13029",10,"Baldwin Bayshore, LLC",NY-12-90021,,NA,36067010200,127,50,22,43.228741,-76.131944,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408079.71733133524,4786838.5441296045
1951,"9457 Chalkstone Course, Brewerton, 13029",10,"Baldwin Bayshore, LLC",NY-12-90022,,NA,36067010200,127,50,22,43.228741,-76.131944,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408079.71733133524,4786838.5441296045
1951,"9457 Chalkstone Course, Brewerton, 13029",12,"Baldwin Bayshore, LLC",NY-12-90023,,NA,36067010200,127,50,22,43.228741,-76.131944,Bayshore North Apartments,186,15,Baldwin Real Estate Development Corporation,,,,Onondaga,Preservation / Rehab,8/17/2010,Not in floodplain,CENTRAL SQUARE CSD,460801,408079.71733133524,4786838.5441296045
1954,"350 Snediker Ave, Brooklyn, 11207",98,"Genesis Neighborhood Plaza II, LP",NY-13-90083,3037820140,3401200,36047113400,60,19,8,40.666288,-73.900333,Genesis Neighborhood Plaza II (GNPII),98,1,,,,,Kings,New Construction,10/2/2011,Not in floodplain,NYC GEOG DIST #19 - BROOKLYN,331900,592949.4308737718,4502294.238981135
1955,"750 West Main Street , Rochester, 14611",14,"WNY Group,  LP",NY-09-90066,,NA,36055009601,137,56,25,43.15132024,-77.63288376,774 West Main Street,113,3,"DePaul Properties, Inc.",,,,Monroe,New Construction,1/2/2011,Not in floodplain,ROCHESTER CITY SD,261600,285920.3829576728,4780984.170304904
1955,"719 Brown Street , Rochester, 14611",24,"WNY Group,  LP",NY-09-90067,,NA,36055009601,137,56,25,43.15174747,-77.63367968,774 West Main Street,113,3,"DePaul Properties, Inc.",,,,Monroe,New Construction,1/2/2011,Not in floodplain,ROCHESTER CITY SD,261600,285857.156462907,4781033.653788435
1955,"770 West Main Street , Rochester, 14611",75,"WNY Group,  LP",NY-09-90068,,NA,36055009601,137,56,25,43.15107818,-77.63350417,774 West Main Street,113,3,"DePaul Properties, Inc.",,,,Monroe,New Construction,1/2/2011,Not in floodplain,ROCHESTER CITY SD,261600,285869.0894442245,4780958.874163533
1956,"39 Hegeman Ave, Brooklyn, 11212",161,"Hegeman Avenue Housing, LP",NY-13-90107,3036220056,3082733,36047089600,55,19,8,40.655899,-73.910798,Hegeman,161,1,Breaking Ground Management,,,,Kings,New Construction,6/26/2012,Not in floodplain,NYC GEOG DIST #23 - BROOKLYN,332300,592079.1462418631,4501129.985436748
1958,"454 Westfall Road, Rochester, 14620",4,"Rochester Civic Housing, Inc.",NY-11-90065,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",6,"Rochester Civic Housing, Inc.",NY-11-90066,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",6,"Rochester Civic Housing, Inc.",NY-11-90067,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",4,"Rochester Civic Housing, Inc.",NY-11-90068,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",4,"Rochester Civic Housing, Inc.",NY-11-90069,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",6,"Rochester Civic Housing, Inc.",NY-11-90070,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",4,"Rochester Civic Housing, Inc.",NY-11-90071,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",4,"Rochester Civic Housing, Inc.",NY-11-90072,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",6,"Rochester Civic Housing, Inc.",NY-11-90073,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",4,"Rochester Civic Housing, Inc.",NY-11-90074,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",4,"Rochester Civic Housing, Inc.",NY-11-90075,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,5/19/2011,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
1958,"454 Westfall Road, Rochester, 14620",6,"Rochester Civic Housing, Inc.",NY-11-90076,,NA,36055012900,136,56,25,43.115063,-77.607071,Westfall Heights Apartments,101,21,"Rochester Management, Inc.",,,,Monroe,Preservation / Rehab,7/7/2010,Not in floodplain,BRIGHTON CSD,260101,287893.95756972325,4776891.805873502
